8765
40 40 39 44
56209 86 42 17 29
88979 52 71 76 27
23448 98 46 9 54
56219 42 29 57 5
23458 72 34 47 52
88995 32 95 0 38
23460 55 38 73 100
56229 58 24 44 73
88999 46 53 18 40
23468 34 96 89 27
89006 9 20 36 59
89008 61 88 23 29
56242 43 8 75 53
56246 51 6 25 62
89015 98 62 20 61
23487 10 48 85 48
89023 88 68 34 11
23488 2 30 59 80
89043 67 7 16 73
23519 92 94 36 23
23521 44 51 36 34
89060 9 35 98 44
23525 62 76 21 90
23526 95 77 34 33
89065 41 23 81 59
56298 68 95 14 59
89069 56 43 33 78
89070 48 3 71 55
56305 89 76 34 33
89075 60 54 28 44
56309 7 89 93 42
23542 4 2 40 79
89079 41 0 61 46
56310 100 67 33 73
23545 43 79 44 40
56315 91 79 83 85
89086 13 54 40 45
56325 44 98 83 1
89094 16 68 75 64
89104 26 54 16 50
89108 30 35 86 32
23574 41 0 69 47
89113 50 61 1 52
23582 29 24 3 41
56352 37 3 20 61
56360 56 5 41 15
89129 5 46 46 85
89138 97 41 100 53
89139 24 24 94 83
23603 31 41 98 48
89145 27 55 47 67
23615 0 81 59 74
89151 92 61 31 11
56405 93 29 26 34
56406 42 36 34 59
56409 9 99 74 59
89181 61 31 43 10
89184 69 80 60 23
23649 95 0 73 71
56419 50 67 13 53
23652 17 0 86 36
89188 38 31 82 76
23655 26 25 13 71
23659 59 75 2 97
23660 9 64 57 25
56429 27 81 86 39
56432 7 38 53 30
23668 98 29 29 5
56443 9 0 86 29
56444 57 34 81 47
56454 15 61 6 89
23689 7 77 68 5
56467 48 85 3 42
89236 12 65 4 34
56470 79 69 66 91
89239 35 94 6 3
56473 27 22 32 39
23717 43 87 70 49
56492 32 29 44 26
23727 71 94 48 53
89264 16 43 7 76
23734 13 37 15 95
89276 22 70 65 86
89277 68 13 37 47
89281 29 31 94 7
89284 23 16 16 82
89289 11 7 84 59
23755 44 94 13 14
56525 98 9 91 26
23757 93 77 27 14
23762 38 57 18 65
56531 15 97 35 24
56530 59 56 92 27
56533 80 16 23 15
23764 16 58 39 9
56543 36 7 45 95
56548 61 25 49 2
56549 22 61 33 72
56550 52 96 49 8
23783 99 96 16 63
89322 37 40 2 24
23786 50 23 10 60
23793 6 58 33 73
89338 75 20 86 48
23807 81 58 70 14
23812 65 63 94 25
89349 48 72 7 68
89355 41 42 11 94
56591 93 95 81 10
89360 9 49 51 28
23828 22 79 42 53
56601 12 67 16 30
23836 64 95 78 56
89386 75 4 80 85
23851 26 11 29 20
56621 12 63 26 24
23854 20 84 15 56
89401 40 39 72 62
23867 71 38 88 35
56636 50 80 67 38
56654 87 67 96 36
89423 56 11 64 40
23890 73 13 56 56
23891 67 4 28 21
23903 94 19 56 76
89449 81 43 92 10
23914 98 19 100 28
23918 74 68 37 52
89465 51 46 84 70
56702 69 79 35 55
56704 74 58 13 31
56716 7 57 3 42
89491 53 67 42 51
89492 67 64 90 71
89494 30 79 62 19
23961 96 45 93 40
56732 37 2 76 88
56734 35 10 62 36
89506 52 75 70 92
56741 78 20 30 50
56748 11 14 43 15
56765 13 62 67 76
89536 94 71 82 63
56769 12 61 62 31
24002 0 24 55 56
56775 31 79 15 85
89546 55 35 38 92
24010 70 33 66 9
56781 56 20 76 99
89550 76 58 33 55
24026 1 58 37 21
24038 58 39 21 19
24041 11 32 62 84
89579 56 65 14 87
56811 56 77 47 80
24045 4 70 63 4
89583 58 28 82 85
56819 12 72 11 48
24051 52 16 51 56
89597 12 41 66 54
56837 3 5 52 100
56842 94 82 43 97
24076 92 57 57 68
56849 58 73 90 22
56851 87 98 64 44
24084 56 26 77 87
24087 5 14 88 32
56856 9 32 34 53
56865 42 23 61 64
89635 57 52 1 39
24106 69 18 19 86
24107 88 7 55 19
56879 22 97 9 9
24116 2 49 75 93
56888 56 48 67 26
56891 100 83 26 71
89660 50 72 85 30
56894 87 99 25 62
24129 80 73 25 19
89676 29 17 96 38
24146 58 16 39 44
56929 67 15 40 62
24162 21 9 8 2
56938 82 45 47 50
24173 17 50 87 85
89712 5 11 24 84
89721 16 3 39 27
56955 42 0 17 41
24191 71 47 54 65
56960 73 72 75 84
89740 57 74 95 97
24205 82 78 27 58
89741 38 94 3 29
89743 74 34 23 2
56979 81 8 98 100
24218 71 78 52 76
89755 6 39 22 15
24220 76 85 44 42
56990 36 52 4 1
56993 94 51 79 34
24225 61 19 23 83
56999 83 2 72 62
24233 30 18 27 34
89775 98 62 57 94
24240 98 12 57 36
24241 13 68 70 1
24242 17 1 16 38
24246 84 55 19 96
24250 95 16 65 95
89790 93 54 6 37
24255 12 60 20 51
57031 30 94 50 81
57035 38 21 26 41
24269 88 76 81 78
57042 57 36 88 100
24276 57 22 72 48
89827 87 55 12 3
24303 27 40 70 4
89843 12 67 21 76
24308 85 52 65 80
89845 46 2 40 83
57080 15 70 74 99
57084 63 39 76 85
24317 52 45 50 95
24322 77 58 98 34
24323 38 46 38 29
57094 32 89 3 23
24337 0 8 11 94
24339 44 49 89 20
24340 69 41 57 86
24345 29 3 18 81
89881 40 3 12 21
24350 33 88 12 29
24354 60 95 12 99
24363 41 75 26 100
57132 45 57 23 99
57135 80 82 26 28
24367 61 62 19 80
57139 37 44 16 61
57144 9 78 56 84
57147 52 69 41 3
89917 52 6 31 49
89924 95 25 68 0
24393 78 38 9 27
24396 30 88 92 19
89937 49 31 69 5
89938 68 98 46 58
24406 91 36 79 3
89946 83 15 39 2
89949 85 6 63 35
24413 79 33 22 19
89953 67 74 83 81
57190 93 21 87 41
57193 88 70 92 69
24426 58 79 63 68
57195 24 90 6 99
89964 94 4 13 58
89966 0 31 82 48
57199 87 82 22 66
89973 63 17 96 58
24441 92 98 84 60
57219 69 8 51 60
24456 52 56 72 17
89997 19 28 41 64
90010 80 0 94 73
57246 33 33 71 95
24480 59 72 15 45
24481 51 82 60 85
24483 88 62 51 44
90021 38 54 77 54
24494 39 3 14 90
90033 39 44 12 11
57265 97 55 29 26
90041 62 50 87 34
24505 29 66 53 94
24510 77 6 60 55
57282 23 63 52 96
57290 14 89 95 98
90062 59 30 38 17
57300 81 13 74 79
57315 81 61 64 3
57317 87 78 50 27
57335 41 83 89 96
24571 63 95 82 41
57347 55 1 31 82
90120 81 91 3 0
24589 45 38 47 72
90132 60 5 5 67
24603 92 14 98 77
90140 70 16 62 37
90152 7 42 40 1
90154 83 47 2 35
24618 0 46 95 7
24624 27 41 91 85
24628 65 96 78 80
24629 76 84 69 42
57396 31 81 21 92
57409 39 9 33 94
24642 14 93 5 0
90179 61 24 30 90
90182 67 1 40 36
90185 32 62 32 64
57419 6 77 31 44
24654 4 29 16 87
24656 37 8 41 8
57426 0 34 50 22
24662 51 91 83 20
24663 36 58 86 69
90200 73 60 57 68
24664 82 0 46 47
57430 54 42 70 10
24669 64 11 32 20
90207 56 55 50 68
24672 44 67 8 53
57460 19 43 41 57
24696 67 23 38 77
90233 75 94 97 36
90241 17 61 83 34
24710 82 12 61 48
24711 14 83 12 91
90248 62 22 90 98
57479 45 41 6 39
57482 9 95 59 59
24726 3 69 53 11
24728 65 53 93 85
90264 56 26 65 10
57498 49 93 27 76
24740 91 14 53 61
57512 1 8 83 55
24754 50 87 24 90
90292 37 53 32 54
90307 80 84 36 42
90315 47 15 81 50
57554 18 12 84 69
90329 27 67 75 86
24807 5 44 97 56
90344 46 5 85 70
90346 50 10 63 1
24817 60 89 0 26
90355 16 97 52 64
57587 22 52 23 6
57597 79 38 11 69
24830 17 61 87 77
24833 6 99 46 14
90376 69 70 53 8
57613 51 22 54 99
57615 7 70 25 42
90390 73 74 10 55
24858 69 11 52 59
24863 17 31 65 80
57639 29 7 31 22
90408 85 87 62 76
57641 39 66 80 97
90407 56 76 76 37
57645 82 41 58 45
24882 71 50 57 5
24888 87 63 62 57
90426 6 81 61 88
24899 89 74 3 13
90446 100 10 67 37
57678 5 30 30 19
57683 92 80 40 34
24916 93 100 72 87
57687 89 3 61 56
57691 94 6 72 29
24924 71 47 46 37
90460 64 70 82 64
90462 1 95 1 87
57696 53 77 93 70
24933 25 20 58 24
90472 0 89 78 69
90481 95 47 50 54
57728 35 0 14 65
90498 70 79 31 0
57731 2 24 44 12
90502 88 66 74 42
24967 40 53 13 26
57736 3 21 3 39
90503 71 6 75 9
24976 60 43 83 65
57745 96 97 91 13
57747 88 35 40 67
57754 34 32 36 78
24987 98 25 88 44
24988 11 17 46 19
57762 22 26 43 56
25001 59 8 69 21
90541 79 68 66 78
90559 88 45 71 99
57793 11 22 23 59
57795 90 96 49 69
25029 8 81 37 61
90568 37 99 15 9
25035 61 89 24 84
57806 6 66 77 11
57813 6 18 99 49
90583 90 70 69 89
57816 98 65 87 94
25059 66 54 8 56
90601 83 5 6 44
57834 87 14 66 52
57838 92 61 77 94
25070 65 1 43 13
90608 4 69 29 70
25077 86 30 92 20
90614 34 17 55 80
57847 21 88 17 30
25081 49 95 7 9
90619 99 96 4 42
90622 26 14 91 86
25092 89 57 67 63
25095 59 75 91 90
90637 4 76 1 21
57880 91 13 14 30
90650 69 70 58 39
90654 89 46 47 28
57887 17 47 15 5
25121 44 9 9 14
90665 33 71 40 22
57902 88 15 84 98
25140 56 31 81 5
25141 77 1 2 86
90681 30 82 48 88
25149 96 22 63 4
90687 53 1 77 7
25155 88 74 6 63
25156 57 60 73 76
57926 4 4 98 11
25159 4 94 68 58
90696 54 99 30 54
25160 43 5 86 28
57930 77 43 58 21
90700 26 55 77 40
90707 35 48 19 95
57944 50 10 31 79
57945 63 42 94 74
25176 50 18 18 98
90724 73 79 22 5
90732 51 73 61 63
25199 69 81 7 71
25200 28 23 72 26
57970 23 55 65 87
57972 33 5 50 79
90742 56 6 90 84
90744 62 58 46 4
25208 85 73 1 96
25218 23 83 16 60
57993 84 42 21 43
57997 50 35 72 55
90765 82 1 42 32
58002 23 2 89 88
90773 100 77 48 39
25238 3 47 53 54
25241 67 11 70 92
58017 92 30 9 70
25251 36 17 54 98
58020 2 92 51 87
90790 59 15 65 5
58027 62 50 25 5
25259 81 48 18 21
25261 24 75 71 6
25262 87 30 77 67
58031 5 57 94 81
90800 83 68 28 36
25265 86 0 64 12
25278 21 7 0 53
58047 62 17 59 87
90820 84 34 86 7
58058 65 53 35 99
25298 21 41 74 0
25299 65 25 88 6
25300 47 48 70 79
58066 40 70 53 2
90838 75 72 100 92
58071 19 22 74 24
25313 65 54 28 44
58087 4 55 32 15
25320 14 7 13 61
90857 32 90 56 62
25322 41 50 51 2
58088 40 41 65 78
58097 28 52 37 84
25336 20 3 52 65
25348 1 17 42 87
25352 52 87 81 91
25367 84 24 2 15
58136 16 66 52 30
58143 54 77 48 26
25377 83 41 82 60
58146 98 9 36 14
90923 26 57 81 94
58156 89 22 25 13
25394 60 50 12 26
25395 93 2 38 99
58166 78 65 43 76
25398 50 37 28 25
25401 90 4 6 83
58176 10 73 90 42
58178 2 80 58 31
25410 90 38 27 53
25415 37 33 35 50
58186 40 12 35 31
58188 73 91 31 42
58190 34 72 67 18
58195 69 66 23 10
25429 13 56 98 55
58198 88 60 84 94
25431 12 62 81 6
25433 6 37 71 34
25443 0 39 86 55
90983 20 75 53 81
58219 41 31 65 67
25454 4 85 80 76
25455 59 94 78 58
58223 80 28 21 95
25459 95 18 23 80
25463 96 40 89 48
25466 21 41 2 71
25475 19 54 0 43
91013 46 26 69 29
58247 83 77 84 69
91017 67 53 94 68
58260 6 93 4 72
25493 81 94 94 86
91029 88 54 83 82
25495 10 98 78 78
91036 61 79 55 13
58271 76 32 27 39
58273 19 23 31 65
91046 67 81 56 32
58279 90 11 68 97
25512 3 12 56 71
58284 25 83 80 2
91057 99 1 97 70
58289 43 98 36 33
91060 84 100 1 30
91061 32 18 4 80
58293 8 71 85 62
25527 63 13 45 90
25530 37 36 92 83
58302 0 29 78 84
91071 41 16 12 35
58304 64 97 15 39
91087 31 60 64 71
91088 90 62 47 21
58324 14 67 54 13
58332 18 75 50 6
25565 22 35 46 16
25566 16 35 87 74
25577 42 95 47 62
91123 36 0 66 97
58355 40 100 55 83
58356 99 66 62 70
58359 55 15 42 5
91145 64 66 75 1
58377 62 66 60 15
58380 3 87 17 36
58383 90 95 94 69
91153 63 29 17 88
91161 82 2 17 55
25627 68 3 33 92
25629 57 70 79 29
25631 39 6 27 43
58402 34 41 60 64
58405 52 56 1 51
25648 29 81 7 37
91184 29 58 92 74
58420 9 16 88 18
58421 50 48 18 34
25667 81 54 37 20
91203 74 39 99 25
25668 45 63 97 66
25672 53 95 57 38
58445 99 12 43 72
25678 55 65 41 12
91218 90 93 50 19
25694 54 93 75 8
91240 72 87 100 99
25705 40 73 87 50
91242 55 5 100 29
58472 37 29 67 100
25710 47 69 30 27
25712 36 86 67 55
25714 25 87 96 15
25726 37 88 65 78
91270 27 91 100 40
91273 38 3 12 94
25744 63 10 30 6
91285 24 47 82 71
91290 58 88 72 54
25755 28 34 62 23
58527 84 65 92 98
91300 55 32 15 70
91301 16 12 18 84
91305 85 74 81 21
58542 92 62 2 76
58544 0 83 22 63
25778 89 53 30 45
58548 62 47 74 77
58550 50 97 98 58
58552 38 35 46 10
58554 55 52 92 37
91332 0 82 26 76
91333 83 22 31 77
91338 1 4 93 62
58571 37 46 10 58
58578 59 50 62 24
91348 75 77 15 5
91350 54 87 43 6
25815 22 29 42 50
91351 10 50 53 79
91356 96 97 69 44
25823 69 9 61 55
91362 57 61 6 87
91364 48 62 35 32
25836 95 7 70 74
58611 60 34 6 81
91382 2 61 83 21
25849 8 98 31 46
25850 76 35 87 13
91390 60 71 92 69
25854 94 81 8 21
25863 36 34 61 12
91400 4 17 53 94
25869 49 42 87 97
91410 83 96 37 76
25876 40 38 32 7
58650 0 6 30 0
25883 35 4 30 86
25884 56 25 23 54
58666 71 74 15 72
91434 37 100 1 61
25899 63 45 78 30
91443 75 27 3 57
25910 68 64 83 84
58679 35 62 76 44
91449 21 36 51 53
25914 75 20 61 82
91450 79 72 40 55
25916 53 57 68 27
91453 2 55 89 40
91456 68 45 28 95
58692 39 27 26 77
91462 4 85 85 58
25935 60 93 87 31
58704 32 9 69 94
25937 55 25 95 14
58712 37 15 79 94
58713 31 75 64 54
25946 10 45 17 93
91484 24 80 30 45
25949 27 27 40 46
91489 19 67 37 22
25961 69 16 37 10
91512 83 88 45 80
91513 86 30 38 8
58746 48 60 21 75
58747 57 40 61 94
91524 70 60 8 93
58756 45 72 45 99
25989 68 69 10 44
91530 34 18 16 10
25996 46 27 20 44
58765 81 75 36 81
91539 70 43 34 91
58771 62 48 95 27
91540 97 18 35 61
26009 4 7 87 84
91557 68 68 8 87
26027 65 27 50 23
58796 88 55 62 57
91566 42 89 66 47
26035 88 15 66 92
58812 12 41 56 92
58815 69 0 38 20
91593 67 33 46 16
91597 51 41 45 38
91599 38 54 84 72
26066 9 18 89 84
58842 50 76 76 76
26092 78 98 73 54
58863 80 1 58 25
26098 57 84 93 21
58870 28 6 45 97
58871 9 59 55 57
26111 16 89 35 60
58883 25 31 59 62
58885 53 36 76 43
26122 70 31 97 61
26126 33 17 21 31
58895 97 98 93 22
91663 30 51 83 66
26130 52 74 61 90
26144 51 51 19 47
91682 26 68 81 10
91683 7 50 95 6
26159 2 15 12 71
26162 83 94 87 88
26164 3 86 20 12
26165 38 81 28 51
26166 32 43 5 16
58943 49 19 74 15
26178 18 21 32 10
26181 30 99 38 62
91724 100 75 41 10
26190 79 47 99 68
91730 59 11 38 92
58968 15 48 13 87
26201 10 9 52 49
26205 95 99 77 27
91741 78 68 35 20
26211 100 47 51 76
91749 32 100 57 80
26213 1 1 27 54
58995 99 68 94 34
91763 37 40 73 40
91767 54 35 3 36
26232 36 21 3 54
26236 94 74 61 47
59004 62 83 5 93
59005 72 51 26 33
26245 49 99 12 60
59018 61 9 80 76
91787 59 88 67 25
91788 32 51 39 97
26252 7 13 99 43
26255 80 79 39 33
91793 16 89 94 34
59031 0 28 46 71
91801 26 24 94 45
26275 21 44 0 78
91816 75 71 72 59
91825 24 76 55 45
26292 69 73 10 85
59062 23 53 48 16
26312 95 16 27 66
26314 78 48 97 87
91861 83 2 62 96
59108 3 81 64 83
91878 80 16 71 42
91879 74 100 69 69
26342 47 91 28 39
26346 8 44 90 50
91885 91 87 8 95
59122 2 69 74 60
26356 32 6 68 60
91893 8 77 60 29
26362 68 95 19 48
59130 64 94 73 83
26368 98 53 78 93
59137 15 94 75 10
26372 46 27 5 98
91917 22 10 1 18
26385 47 94 61 23
91928 52 96 76 18
59163 77 66 29 46
26395 6 30 32 40
59172 81 0 45 42
26405 27 39 79 61
91942 26 78 33 45
26411 37 13 27 63
26414 72 29 78 20
59187 40 35 68 89
26422 47 96 30 92
59201 69 16 4 1
91976 47 53 61 40
91984 50 88 31 53
59220 55 15 58 2
26462 0 41 22 29
92001 36 88 30 53
92006 22 15 69 55
92018 13 74 25 33
92019 99 19 91 9
26494 75 37 66 32
26498 65 51 75 20
92038 86 9 37 79
92039 49 31 90 57
59272 37 9 50 65
92042 9 100 27 86
26512 72 86 58 43
59281 23 83 54 6
59282 100 91 19 34
92054 29 35 82 93
26519 29 28 24 32
92061 69 84 5 73
59298 47 94 49 70
59301 16 79 78 47
92078 7 0 66 30
59329 70 83 46 98
26564 95 31 30 2
92101 41 33 51 76
92109 55 23 82 88
59345 86 45 14 86
59353 75 69 48 53
92125 76 52 52 28
59358 86 19 58 27
92127 48 91 14 82
59360 4 77 63 76
92129 31 49 45 77
26591 4 60 95 71
26606 83 27 17 14
26616 28 74 95 44
26619 63 92 41 41
59391 45 45 28 45
92165 25 4 98 73
92168 61 34 34 80
26633 44 90 74 100
59400 28 99 4 11
26641 16 27 99 51
92198 15 66 60 49
92215 94 48 56 19
26683 45 31 48 74
26685 57 29 6 80
59455 53 90 25 57
26692 33 13 1 63
92233 15 55 31 9
26699 51 68 31 21
59468 4 10 78 83
26701 12 59 60 45
92239 47 3 13 62
59472 48 89 24 28
59476 1 2 96 29
59487 86 95 62 23
59493 93 11 29 26
26732 72 59 90 19
92272 3 48 33 15
26737 84 43 58 49
92277 12 56 77 59
92281 26 12 35 83
26747 43 0 0 65
92284 43 4 79 86
26749 62 32 37 87
92286 59 9 59 78
59515 94 2 65 39
59522 73 60 34 86
92296 23 59 54 87
59532 76 20 25 53
26767 51 34 16 87
92307 97 85 6 16
59540 36 13 66 19
92318 22 59 68 68
26785 91 12 26 59
26798 26 36 68 45
26805 95 100 21 53
59574 94 61 15 52
92346 17 99 36 99
92349 35 34 13 70
92351 87 44 24 6
92353 53 11 34 94
26819 62 0 11 43
92355 92 57 94 38
92370 64 30 69 43
59604 79 15 81 83
59609 35 16 99 27
26849 0 36 96 26
92386 22 56 28 18
26864 94 59 9 45
59632 13 19 57 75
26868 73 21 55 39
26869 16 74 46 66
59638 42 100 97 56
26871 25 84 93 82
92408 61 93 82 37
26873 53 2 65 29
59646 67 87 72 34
59649 65 95 94 9
26886 51 40 95 41
59655 49 75 80 84
59656 57 32 48 60
26889 93 47 46 83
92424 57 68 39 39
59661 94 8 50 56
59662 80 8 44 20
26901 7 6 61 59
59678 58 0 23 40
59679 27 17 99 2
59680 97 8 22 82
92453 66 15 85 50
59692 6 4 8 32
59696 39 10 5 97
92468 54 61 8 60
92472 20 93 20 95
59704 65 90 71 33
59713 4 51 78 63
59718 62 37 99 38
59724 86 68 51 88
92496 5 81 76 46
26961 91 26 86 19
92497 50 85 30 65
26960 23 93 91 25
59738 89 53 32 46
92507 26 9 24 97
26973 17 71 78 68
59745 14 63 34 15
26981 1 2 51 24
59772 79 6 69 32
92546 51 16 10 69
92549 36 57 66 34
59793 56 82 85 45
27030 16 74 89 35
59798 71 31 87 73
59801 74 0 10 89
27035 33 29 25 96
59809 64 29 88 72
59813 47 71 71 97
27047 49 1 43 34
59815 83 58 40 82
59822 90 88 69 43
59830 51 75 5 37
92602 18 34 43 59
27078 11 22 47 12
92616 36 25 24 15
59849 72 67 57 10
27081 27 27 13 76
27087 87 8 35 14
27088 74 39 1 41
92624 12 24 47 1
59859 30 28 56 0
59868 91 22 87 66
92636 83 43 62 0
92640 28 87 59 69
59875 90 49 67 92
27112 99 28 40 74
59882 57 6 45 73
92653 24 54 36 69
92661 63 72 17 10
92667 4 11 14 47
27134 15 24 81 38
59906 44 100 2 6
27140 70 100 10 76
59908 6 88 58 95
27142 47 38 54 85
92677 31 60 40 15
92685 48 30 5 7
27151 76 4 85 94
59924 87 54 51 99
27156 2 0 91 22
59926 73 67 19 48
92693 28 94 90 39
59943 16 79 25 92
92711 23 27 73 94
92712 18 43 40 50
92718 10 68 24 44
92725 18 60 30 17
59958 96 46 16 39
59959 92 70 87 68
92730 76 29 55 92
27195 86 23 25 28
92733 2 34 73 5
27200 97 47 64 29
92739 82 77 67 15
27207 10 59 28 83
27209 16 39 19 26
59982 92 75 0 62
27225 3 68 45 92
92772 72 14 73 33
60013 82 89 37 56
27248 98 61 40 25
60017 46 64 49 2
27254 72 14 94 2
92802 22 45 43 79
27277 59 45 22 17
27279 75 43 97 26
27283 28 27 88 23
27302 28 74 81 2
27303 59 36 94 39
60076 47 88 8 27
60078 36 58 45 91
92853 73 33 19 38
60086 88 18 52 80
27323 65 91 62 66
27338 8 76 23 67
27350 72 53 85 12
60122 3 41 94 69
27354 6 25 100 26
92896 78 35 44 16
27361 4 12 62 39
27369 57 83 79 84
27371 16 81 18 61
27378 12 96 52 93
60153 56 91 24 21
60154 16 26 27 26
92923 52 51 23 55
60157 68 1 33 4
27390 66 7 9 35
27391 0 59 64 100
92932 77 13 64 92
60167 57 62 95 21
92940 27 44 66 92
60173 3 89 97 100
92943 21 8 78 1
60176 46 7 96 78
92945 60 49 16 87
92946 0 29 60 100
27411 53 68 59 21
27409 57 0 34 44
92950 59 38 8 77
60182 3 96 18 71
92953 91 4 36 43
92956 23 96 86 91
92961 16 67 70 71
92963 12 80 79 80
60206 43 14 13 60
27440 83 77 44 4
27442 16 8 43 68
60215 0 41 58 79
27450 85 73 66 91
27452 50 58 44 61
27453 14 13 19 80
92989 81 72 65 61
27461 48 85 14 94
92997 53 97 12 94
93001 71 5 13 80
27466 2 37 68 60
93010 86 33 14 96
27475 34 38 59 82
60254 30 53 45 17
60262 30 81 82 52
60265 25 80 83 76
60268 76 45 41 31
27505 3 95 71 91
60275 1 42 59 52
93044 81 49 52 91
27520 38 94 56 14
60292 80 23 36 96
93064 90 88 10 22
27528 29 52 69 93
93068 17 89 69 16
93070 31 46 1 86
60306 12 46 63 49
60309 67 98 1 29
60313 27 45 7 5
27552 49 44 9 86
60323 52 11 22 93
27563 36 60 19 59
60333 57 55 8 93
93108 61 45 63 11
93109 80 95 4 51
60342 65 18 22 53
60341 44 65 41 92
93112 79 9 16 65
60340 19 55 43 10
27585 82 81 78 11
27588 97 72 49 7
60356 52 5 76 59
27590 50 3 36 99
27596 89 50 1 91
60366 67 44 80 73
60367 91 20 25 1
93140 41 12 2 10
93141 43 87 3 1
93145 71 29 4 53
60384 61 15 68 72
27620 90 47 2 35
27621 75 100 71 58
27622 26 13 70 10
60392 43 87 8 71
60400 46 37 34 82
27632 98 36 21 7
27635 78 5 77 4
60406 40 52 25 15
93177 14 40 73 96
93180 85 2 38 27
27650 60 20 68 53
93193 54 59 18 58
27658 92 55 33 19
93197 30 92 18 16
93202 96 93 12 16
27673 1 23 14 65
93210 95 55 29 11
93212 66 48 44 57
27679 77 53 7 11
27688 78 89 10 26
93225 54 38 73 84
60459 53 11 87 61
27698 27 27 45 7
93246 73 88 99 68
60487 47 83 90 24
60494 67 16 33 63
93263 2 1 81 83
93265 11 95 36 26
93266 97 6 7 66
93269 13 39 20 39
93270 14 28 75 91
27741 99 54 19 47
27743 91 13 41 29
27755 38 30 24 97
93292 93 45 48 21
60526 88 70 6 7
27761 92 93 26 11
27768 38 12 87 10
93305 42 62 15 4
93307 30 86 27 35
60539 44 54 98 33
27782 36 15 10 68
60561 35 13 38 61
60567 54 57 86 60
27802 84 35 64 34
27804 15 9 21 100
60573 3 87 90 50
93343 43 7 97 55
27808 76 40 7 56
60575 92 38 48 80
60581 66 8 92 48
60586 89 48 62 2
60587 86 40 25 60
60591 58 11 73 98
60595 6 35 8 38
93365 35 1 76 23
27831 17 20 35 62
60607 66 50 7 14
60616 86 15 90 73
93389 28 82 52 11
93390 87 72 72 83
93393 52 30 22 88
27859 80 61 21 95
27864 18 31 64 14
27866 23 24 93 59
27870 86 41 54 24
27874 83 23 12 10
93414 92 86 53 21
27883 80 63 25 72
60653 5 64 74 87
27886 46 51 1 45
27889 3 88 62 82
93425 9 71 78 68
93430 85 2 80 12
60662 55 50 78 67
93433 44 34 22 67
93434 8 54 74 12
93439 31 67 88 63
93451 46 39 12 70
93456 72 45 18 93
27928 34 25 7 53
27931 66 24 89 78
27934 47 43 18 85
60704 34 74 3 22
93474 16 94 53 68
60708 11 34 24 57
93479 3 22 40 91
27944 77 91 45 27
27945 90 22 62 2
27943 57 14 67 89
60722 35 35 34 8
27962 42 33 11 53
27963 57 68 55 20
93501 9 0 18 58
27965 31 81 80 55
93504 3 30 74 5
60736 12 98 62 78
93506 39 0 80 27
27968 17 76 3 92
93508 98 83 87 19
60743 92 16 11 37
93514 95 91 30 45
93516 77 96 57 40
60754 39 72 21 66
93525 15 25 6 29
60766 50 91 82 50
60771 16 33 52 2
93541 19 15 30 61
60780 44 90 89 33
60783 4 77 14 53
28019 69 100 35 83
60790 74 100 47 60
28025 47 52 17 97
93562 16 25 95 84
60796 63 55 84 52
60799 16 60 81 2
60802 8 31 0 74
93573 33 79 80 30
28040 31 36 27 70
93578 100 33 54 25
60812 20 82 18 83
60814 97 48 12 52
93586 84 41 93 40
28051 45 70 44 76
60822 62 50 22 30
93593 36 91 42 11
28065 55 36 45 42
60834 88 2 33 58
28066 48 65 40 53
93610 67 97 75 49
28075 1 83 58 32
60842 15 7 38 28
28081 8 41 7 40
60854 65 73 50 11
28088 93 13 52 51
93634 98 82 77 49
93637 75 20 41 63
60877 64 38 62 82
28115 14 50 87 0
93653 24 88 81 72
28118 96 40 90 14
60886 48 61 8 45
28128 42 61 34 58
28134 97 90 97 25
93674 18 4 59 12
28146 64 49 83 11
93688 23 17 51 98
28156 5 100 25 41
28160 49 5 3 80
93697 43 27 18 75
28181 80 14 50 9
93731 8 95 61 29
93733 46 2 66 53
28197 92 90 94 85
28203 72 86 79 66
60972 23 78 98 58
93743 68 56 81 12
60978 91 92 5 53
93746 82 31 24 48
28210 70 12 17 15
93752 88 98 22 80
28218 33 37 92 17
93756 99 20 26 13
60993 79 55 70 19
93767 80 15 95 14
61001 62 15 0 83
61008 31 58 8 23
28242 78 2 44 84
61016 78 44 12 27
28254 82 70 35 8
61029 94 78 10 5
93798 92 68 72 34
28274 60 87 86 91
28276 95 34 81 33
93814 35 5 85 70
93820 73 91 95 78
93822 86 97 60 94
28287 89 71 71 24
61058 96 67 85 30
61075 92 57 15 11
93846 18 71 3 58
93851 35 95 97 50
61084 17 80 78 78
93855 62 42 61 55
28320 23 93 88 53
93857 42 29 16 67
28321 90 10 79 56
28319 91 57 21 3
61095 10 93 66 81
93865 76 15 47 55
61102 94 10 56 78
93876 33 74 60 53
93877 2 26 34 60
61111 75 85 20 25
28345 33 2 62 75
93890 83 91 8 100
61137 30 12 84 74
61146 24 84 97 49
93916 14 81 25 61
28381 3 64 15 29
93926 43 65 87 33
28391 24 58 16 61
61160 53 36 5 65
28393 83 56 29 26
28398 53 30 39 6
93948 18 53 62 56
61181 2 48 18 37
93952 74 54 10 50
61187 60 100 89 81
28421 89 9 91 89
93959 91 48 96 26
93964 29 95 26 96
61198 19 100 86 88
61201 34 77 88 60
61205 16 72 72 26
61212 65 29 99 91
93982 43 15 28 2
61219 59 65 51 33
